"location","time_interval","sewer_and_water","power","roads_and_bridges","medical","buildings","shake_intensity","severity"
5,"2020/4/9 01:00",16.2380952380952,7.47619047619048,15.4761904761905,16.2380952380952,10.2857142857143,2.57142857142857,0.793828571428571
5,"2020/4/9 02:00",0,40.5,0.5,4.5,0.5,4.5,3.4848
5,"2020/4/9 03:00",16.2380952380952,13.5714285714286,10.4761904761905,9.61904761904762,13.6190476190476,2.9047619047619,2.30544761904762
5,"2020/4/9 04:00",3,6,5,7,7,2,4.16
5,"2020/4/9 05:00",9.33333333333333,7,17.3333333333333,1.33333333333333,1,2.33333333333333,0.787733333333334
5,"2020/4/9 06:00",6.25,6.66666666666667,4.91666666666667,14,10.9166666666667,1.58333333333333,0.892133333333334
5,"2020/4/9 07:00",NA,NA,NA,NA,NA,NA,NA
5,"2020/4/9 08:00",18,0.5,18,8,0,0.5,0.0968000000000002
5,"2020/4/9 09:00",NA,NA,NA,NA,NA,NA,NA
5,"2020/4/9 10:00",8.8,7.7,13.2,7.2,12.7,2.5,0.47632
5,"2020/4/9 11:00",8.33333333333333,5.33333333333333,17.3333333333333,2.33333333333333,4.33333333333333,1,1.3888
5,"2020/4/9 12:00",3,6,3,10,4,3,4.32
5,"2020/4/9 13:00",9.9,22.5666666666667,15.3666666666667,15.3666666666667,18.3,4.3,0.72688
5,"2020/4/9 14:00",3.3,9.2,10.3,9.2,23.2,2.8,1.47088
5,"2020/4/9 15:00",0.621895648211438,0.712690817953976,0.583276372750057,0.530986557302347,0.839485076327182,0.281840966051492,0.118725176577808
5,"2020/4/9 16:00",0.538690476190476,0.443452380952381,0.345238095238095,0.379960317460317,0.739831349206349,0.198164682539683,0.0910123015873016
5,"2020/4/9 17:00",1.89679487179487,4.07948717948718,1.53269230769231,2.99423076923077,3.74294871794872,1.025,1.05473230769231
5,"2020/4/9 18:00",4.29090909090909,11.0181818181818,0.618181818181818,11.2545454545455,1.47272727272727,3.16363636363636,1.47176727272727
5,"2020/4/9 19:00",7.41818181818182,13.4181818181818,6.96363636363636,15.0909090909091,12.7636363636364,2.36363636363636,2.46731636363636
5,"2020/4/9 20:00",7.06666666666667,8.8,2.66666666666667,12.7,0.566666666666667,1.36666666666667,1.08330666666667
5,"2020/4/9 21:00",7.8,18.5,16.8,10.3,10.7,4.7,2.27072
5,"2020/4/9 22:00",16.5,15.0714285714286,15.7142857142857,10.2142857142857,13.125,3.07142857142857,1.52865714285714
5,"2020/4/9 23:00",12.5,2,24.5,50,12.5,0.5,1.7672
5,"2020/4/10 00:00",NA,NA,NA,NA,NA,NA,NA
5,"2020/4/10 01:00",12.3333333333333,16,21.3333333333333,13,19,5.33333333333333,0.219733333333333
5,"2020/4/10 02:00",2.91666666666667,10,2,2.66666666666667,30.25,0.25,0.96
5,"2020/4/10 03:00",14.3,11.7666666666667,10.9666666666667,5.36666666666667,10.9666666666667,1.06666666666667,1.11450666666667
5,"2020/4/10 04:00",17.3333333333333,10.3333333333333,33.3333333333333,10.3333333333333,3,5.33333333333333,1.18453333333333
5,"2020/4/10 05:00",14.3333333333333,8.33333333333333,1.33333333333333,9.33333333333333,10.3333333333333,3,1.9776
5,"2020/4/10 06:00",2,10,4,6,6,4,4.96
5,"2020/4/10 07:00",14.7,19.3,7.2,16.2,5.5,2.7,0.51888
5,"2020/4/10 08:00",9.58333333333333,7.33333333333333,3.66666666666667,8.66666666666667,8.66666666666667,0.25,1.21
5,"2020/4/10 09:00",2,10,10,9,8,0,4.68
5,"2020/4/10 10:00",14,15.7,0.8,8.8,25.5,0.3,1.58592
5,"2020/4/10 11:00",17.5833333333333,2.25,15.5833333333333,4.91666666666667,8.66666666666667,2,0.5936
5,"2020/4/10 12:00",2.7,15.4666666666667,16.3,6.66666666666667,4.66666666666667,3.9,1.01952
5,"2020/4/10 13:00",20.3,2.3,8,11.8,4.3,0.8,0.3872
5,"2020/4/10 14:00",4,9,3,6,10,3,5.04
5,"2020/4/10 15:00",0.5,24.5,2,2,18,0,0.1152
5,"2020/4/10 16:00",5.33333333333333,7,13,12,9.33333333333333,3,1.4592
5,"2020/4/10 17:00",8,10,6,8,4,4,5.92
5,"2020/4/10 18:00",7.8,15.8,13.2,4.5,12.8,0.7,1.80112
5,"2020/4/10 19:00",4.25,12.9166666666667,1.66666666666667,10,1.58333333333333,2.25,1.4724
5,"2020/4/10 20:00",9.3,6.3,9.3,7.3,15.7,2.7,0.3168
5,"2020/4/10 21:00",7,10.3333333333333,6.33333333333333,21.3333333333333,2.33333333333333,3,2.0016
5,"2020/4/10 22:00",15.5833333333333,1.58333333333333,1.58333333333333,8.91666666666667,1.33333333333333,0.25,0.504
5,"2020/4/10 23:00",12.952380952381,18.1428571428571,10.2857142857143,1.61904761904762,7.61904761904762,2.28571428571429,1.32182857142857
6,"2020/4/6 00:00",13.1428571428571,17.3333333333333,10.2857142857143,10.952380952381,16.4761904761905,2.57142857142857,2.99085714285714
6,"2020/4/6 01:00",8.9,13.3777777777778,10.6222222222222,9.06666666666667,13.6555555555556,2.04444444444444,0.951537777777778
6,"2020/4/6 02:00",9.90151515151515,9.17424242424242,13.3636363636364,13.0606060606061,7.53787878787879,1.36363636363636,1.59043636363636
6,"2020/4/6 03:00",5.14285714285714,13.0769230769231,11.456043956044,7.93956043956044,14.4395604395604,1.18681318681319,1.21413626373626
6,"2020/4/6 04:00",11.719696969697,8.4469696969697,5.78787878787879,5.53787878787879,11.4545454545455,0.992424242424242,0.695406060606061
6,"2020/4/6 05:00",10.6813186813187,7.17032967032967,10.4230769230769,8.92307692307692,10.8406593406593,0.994505494505495,0.434013186813187
6,"2020/4/6 06:00",12.969696969697,5.84090909090909,5.47727272727273,13.7878787878788,9.6969696969697,2.08333333333333,0.891442424242424
6,"2020/4/6 07:00",11.5333333333333,8.62916666666667,10.6958333333333,13.9625,7.1625,1.2,1.29248
6,"2020/4/6 08:00",10.5535714285714,11.3571428571429,15.5535714285714,8.57142857142857,15.125,2.57142857142857,1.99722857142857
6,"2020/4/6 09:00",16.6944444444444,19.4444444444444,10.1111111111111,9,17.75,3,2.2176
6,"2020/4/6 10:00",13.6181818181818,11.6727272727273,8.76363636363636,8.49090909090909,11.8909090909091,2.25454545454545,0.762967272727273
6,"2020/4/6 11:00",8.75,14.1944444444444,8.94444444444444,11.9444444444444,8.75,3.36111111111111,2.31377777777778
6,"2020/4/6 12:00",9.97802197802198,11.456043956044,15.3846153846154,11.0164835164835,12.4175824175824,2.10989010989011,0.754074725274725
6,"2020/4/6 13:00",14.7111111111111,12.2666666666667,4.17777777777778,6.84444444444444,13.6,1.82222222222222,0.987448888888889
6,"2020/4/6 14:00",9.37426900584795,15.6549707602339,11.3391812865497,13.7777777777778,11.812865497076,1.64912280701754,4.39654736842105
6,"2020/4/6 15:00",11.6231884057971,14.8242753623188,16.0579710144928,9.04166666666667,10.2590579710145,1.56521739130435,3.83120869565217
6,"2020/4/6 16:00",3.73785253143051,3.45005096839959,4.46585117227319,3.02599388379205,3.10720353380904,0.460754332313965,1.23550499490316
6,"2020/4/6 17:00",10.1501683501684,11.8464646464646,7.50707070707071,5.65454545454545,7.81010101010101,1.08754208754209,3.40704430976431
6,"2020/4/6 18:00",6.37241379310345,4.67126436781609,13.7574712643678,6.7367816091954,6.34022988505747,0.464367816091954,2.79136367816092
6,"2020/4/6 19:00",6.72857142857143,12.1904761904762,19.7619047619048,12.8333333333333,8.29047619047619,0.990476190476191,3.33719619047619
6,"2020/4/6 20:00",19.8392857142857,12.8392857142857,9.26785714285714,4.83928571428571,10.6964285714286,1.92857142857143,3.94397142857143
6,"2020/4/6 21:00",13.6590909090909,12.3333333333333,6.4469696969697,10.8106060606061,12.3863636363636,2.26515151515152,2.7273696969697
6,"2020/4/6 22:00",9.14835164835165,14.1318681318681,9.56593406593407,9.63186813186813,13.032967032967,2.18131868131868,2.28681318681319
6,"2020/4/6 23:00",7.61904761904762,12.6190476190476,10.9047619047619,11.9047619047619,7.28571428571429,2.66666666666667,0.98232380952381
6,"2020/4/7 00:00",17.25,6.94444444444444,10.25,9,9.11111111111111,1.27777777777778,1.99297777777778
6,"2020/4/7 01:00",11.1428571428571,6.47619047619048,14,18.4761904761905,8.80952380952381,0.619047619047619,2.28304761904762
6,"2020/4/7 02:00",8.89090909090909,9.89090909090909,9.87272727272727,10.6545454545455,12.0545454545455,1.87272727272727,0.783476363636364
6,"2020/4/7 03:00",8.25454545454545,10.8181818181818,6.45454545454545,4.36363636363636,9.36363636363636,2.29090909090909,0.653061818181818
6,"2020/4/7 04:00",8.23809523809524,8.4952380952381,12.0285714285714,13.2380952380952,13.4952380952381,1.26666666666667,1.55782095238095
6,"2020/4/7 05:00",8.66666666666667,9.95238095238095,8.33333333333333,9.66666666666667,8.33333333333333,2.47619047619048,0.682361904761905
6,"2020/4/7 06:00",3.46666666666667,14.9666666666667,10.7,11.9,10.9666666666667,1.6,1.54048
6,"2020/4/7 07:00",3.64285714285714,14.5714285714286,8.28571428571429,9.35714285714286,8.41071428571429,2.78571428571429,0.6114
6,"2020/4/7 08:00",13.6969696969697,7.15151515151515,10.3333333333333,15.8787878787879,15.1515151515152,1.53787878787879,0.81289696969697
6,"2020/4/7 09:00",12.352380952381,10.2380952380952,10.2666666666667,12.9809523809524,11.9238095238095,1.80952380952381,0.970255238095238
6,"2020/4/7 10:00",8.93333333333333,12.2333333333333,15.6,7.34444444444444,8.62222222222222,1.38888888888889,1.61571555555556
6,"2020/4/7 11:00",10.3863636363636,9.06060606060606,8.62878787878788,12.4469696969697,9.35606060606061,1.84090909090909,1.15723636363636
6,"2020/4/7 12:00",11.0909090909091,9.41818181818182,11.1636363636364,6.96363636363636,16.2909090909091,1.96363636363636,0.7152
6,"2020/4/7 13:00",8.42857142857143,9.69523809523809,6.35238095238095,11.6857142857143,9.80952380952381,1.4952380952381,1.44774095238095
6,"2020/4/7 14:00",13.125,11.8392857142857,8.85714285714286,12.5,10.5535714285714,1.14285714285714,0.384885714285714
6,"2020/4/7 15:00",11.6111111111111,11.5,9.36111111111111,8.19444444444444,8.77777777777778,1.52777777777778,1.54831111111111
6,"2020/4/7 16:00",10.1428571428571,20.4761904761905,8,5.33333333333333,8.33333333333333,2.28571428571429,2.55702857142857
6,"2020/4/7 17:00",13.2727272727273,14.2181818181818,9.27272727272727,8.07272727272727,12.6181818181818,2.01818181818182,1.26152727272727
6,"2020/4/7 18:00",15.1428571428571,10.5714285714286,14,11.9821428571429,10.5714285714286,1.64285714285714,1.57162857142857
6,"2020/4/7 19:00",10.9047619047619,11.1428571428571,21.952380952381,5.28571428571429,12,1.47619047619048,0.359847619047619
6,"2020/4/7 20:00",19.6590909090909,4.87878787878788,8.78787878787879,9.65909090909091,13.1742424242424,1.87878787878788,0.978751515151515
6,"2020/4/7 21:00",9.06666666666667,8.66666666666667,6.96666666666667,4.16666666666667,15.0666666666667,1.46666666666667,0.418986666666667
6,"2020/4/7 22:00",11.6,14.6666666666667,2.56666666666667,3.76666666666667,6.56666666666667,2.16666666666667,1.75194666666667
6,"2020/4/7 23:00",11.7857142857143,10.3076923076923,9.76373626373626,11.2582417582418,12.2197802197802,1.97802197802198,1.41454945054945
6,"2020/4/8 00:00",14.2651515151515,17.4545454545455,13.1136363636364,9.15151515151515,11.8787878787879,3.6969696969697,1.2937696969697
6,"2020/4/8 01:00",7.06666666666667,15.8666666666667,12.4,14.6666666666667,12.5666666666667,2.96666666666667,0.697226666666667
6,"2020/4/8 02:00",9.51515151515152,10.4469696969697,6.81818181818182,13.2424242424242,10.3863636363636,2.56818181818182,1.48130909090909
6,"2020/4/8 03:00",10.0714285714286,15.5659340659341,15.5659340659341,10.6813186813187,12.2692307692308,2,0.757591208791209
6,"2020/4/8 04:00",14.3333333333333,10.7307692307692,10.9102564102564,15.3076923076923,11.9358974358974,1.73076923076923,1.53169230769231
6,"2020/4/8 05:00",11.8611111111111,9.5,5.02777777777778,9.52777777777778,14,1.5,0.8608
6,"2020/4/8 06:00",18.8095238095238,11.952380952381,11.1428571428571,6.14285714285714,19.952380952381,3.23809523809524,1.83512380952381
6,"2020/4/8 07:00",8.21428571428571,10.125,10,9.98214285714286,14.7857142857143,0.982142857142857,0.6368
6,"2020/4/8 08:00",1.59511523907809,0.757137942896457,1.47478500171999,1.11578947368421,1.07643618851049,0.676160990712074,0.187354551083591
6,"2020/4/8 09:00",1.1048518397916,1.17095408661674,1.68128369333189,1.91502948731864,1.55087014725569,0.617551286225985,0.316300358189515
6,"2020/4/8 10:00",0.958479594369393,0.860475835903982,0.822341594865794,1.26910257773996,1.34696663475517,1.13619118533489,0.330200248200546
6,"2020/4/8 11:00",2.46647626818985,1.80834353325173,2.58489732082143,2.29402964776282,2.40592275261798,1.19906840745274,0.673618223854209
6,"2020/4/8 12:00",2.53988868274583,2.91465677179963,2.64584621727479,2.14924757781901,2.31374974232117,1.36075036075036,0.756925005153577
6,"2020/4/8 13:00",3.12844702467344,4.51306240928882,4.3055152394775,2.75471698113208,4.21625544267054,1.72931785195936,1.28323483309144
6,"2020/4/8 14:00",2.35978835978836,6.58730158730159,6.96693121693122,8.47619047619048,8.36507936507937,1.38624338624339,1.60537354497354
6,"2020/4/8 15:00",11.9233333333333,10.25,9.47666666666667,7.59333333333333,11.21,0.96,2.038784
6,"2020/4/8 16:00",11.0058479532164,7.69590643274854,12.093567251462,4.65497076023392,9.28654970760234,1.76608187134503,1.26797660818713
6,"2020/4/8 17:00",9.93333333333333,10.2291666666667,3.18333333333333,17.1333333333333,11.2958333333333,2,0.97832
6,"2020/4/8 18:00",7.85,10.3625,9.71666666666667,11.7333333333333,11.7166666666667,2.0625,0.86362
6,"2020/4/8 19:00",14.1838235294118,10.7794117647059,9.36029411764706,13.1176470588235,10.8897058823529,2.76470588235294,0.953552941176471
6,"2020/4/8 20:00",7.61111111111111,7.44444444444444,17.25,15.25,12.7777777777778,1.52777777777778,0.671644444444444
6,"2020/4/8 21:00",11.7647058823529,8.01470588235294,14.5294117647059,12.4338235294118,10.4044117647059,2.11029411764706,0.862047058823529
6,"2020/4/8 22:00",12.0181818181818,15.0909090909091,13.6909090909091,7.76363636363636,12.4181818181818,1.8,0.959476363636364
6,"2020/4/8 23:00",10.5,7.71241830065359,6.70588235294118,12.7058823529412,12.3529411764706,1.23202614379085,1.04529673202614
6,"2020/4/9 00:00",14.952380952381,9.68571428571429,9.6,12.2380952380952,12.8380952380952,2.12380952380952,1.23964952380952
6,"2020/4/9 01:00",9.56363636363636,8.29090909090909,12.9636363636364,15.4909090909091,12.4,1.67272727272727,1.23566545454545
6,"2020/4/9 02:00",11.5,13.6923076923077,13.4358974358974,15.474358974359,11.5641025641026,1.57692307692308,1.36916923076923
6,"2020/4/9 03:00",14.4469696969697,13,9.90909090909091,15.1742424242424,17.6363636363636,1.6969696969697,1.81929696969697
6,"2020/4/9 04:00",7,3,16.3333333333333,33.3333333333333,6.33333333333333,0.333333333333333,0.150933333333334
6,"2020/4/9 05:00",3.49090909090909,7.01818181818182,12.6727272727273,8.27272727272727,9.69090909090909,1.36363636363636,0.840349090909091
6,"2020/4/9 06:00",17.4230769230769,14.4358974358974,16.8589743589744,14.0897435897436,14.2435897435897,3.35897435897436,1.84334358974359
6,"2020/4/9 07:00",6.22222222222222,15.1666666666667,10.0555555555556,8.98888888888889,15.8777777777778,2.72222222222222,1.15598222222222
6,"2020/4/9 08:00",9.29090909090909,9.65454545454545,5.89090909090909,16.0727272727273,7.27272727272727,1.85454545454545,0.79392
6,"2020/4/9 09:00",17.2111111111111,6.62222222222222,15.5111111111111,13.0666666666667,11.5666666666667,1.82222222222222,1.58264888888889
6,"2020/4/9 10:00",4.4,5.9,13.1,7.76666666666667,6.56666666666667,3.9,0.58944
6,"2020/4/9 11:00",12.2142857142857,12.7857142857143,10.8571428571429,12.2678571428571,11.0714285714286,2.26785714285714,2.15608571428571
6,"2020/4/9 12:00",17,9.2,14.3,14,8.7,1.2,1.32912
6,"2020/4/9 13:00",13.2727272727273,7.96363636363636,6.85454545454545,12.8545454545455,15.0727272727273,1.81818181818182,1.02714181818182
6,"2020/4/9 14:00",6.56410256410256,8.56410256410256,13.1410256410256,12.6025641025641,5.91025641025641,2.25641025641026,0.69825641025641
6,"2020/4/9 15:00",1.37993527508091,1.1408393360476,1.2830671260048,1.52475206180186,0.797536277273202,0.601774715523541,0.28658884643491
6,"2020/4/9 16:00",3.24950792499741,2.46058220242412,2.27639075934943,2.01792188956801,1.4787112814669,0.735419040712732,0.711777312752512
6,"2020/4/9 17:00",2.71673329525985,2.28973919664953,1.87283457072149,3.22330097087379,1.81229773462783,0.645535884256615,0.575240053302875
6,"2020/4/9 18:00",6.08204081632653,5.83673469387755,4.61224489795918,5.13632653061225,3.8469387755102,0.760816326530612,1.52424751020408
6,"2020/4/9 19:00",9.96190476190476,8.43333333333333,5.99047619047619,7.54761904761905,7.16190476190476,1.44761904761905,2.34062476190476
6,"2020/4/9 20:00",9.55882352941176,12.3006535947712,13.0588235294118,10.8104575163399,9.20261437908497,0.879084967320261,1.80909281045752
6,"2020/4/9 21:00",16.0181818181818,21.0545454545455,7.4,9.76363636363636,5.47272727272727,3.56363636363636,3.78574545454545
6,"2020/4/9 22:00",6.23809523809524,11.6666666666667,11.1428571428571,9.47619047619048,12.6190476190476,1.47619047619048,2.34773333333333
6,"2020/4/9 23:00",12.2692307692308,14.8076923076923,6.41025641025641,10.9358974358974,12.0897435897436,2.76923076923077,0.930830769230769
6,"2020/4/10 00:00",NA,NA,NA,NA,NA,NA,NA
6,"2020/4/10 01:00",20,8.3,11.3,13.3,3.5,0.2,0.57968
6,"2020/4/10 02:00",8.86111111111111,12,5.75,7.5,11.5,1.5,0.6024
6,"2020/4/10 03:00",7.85714285714286,10.7285714285714,8.39047619047619,13.9904761904762,13.6,2.73333333333333,0.516099047619048
6,"2020/4/10 04:00",11.7,12.2,9.3,5.3,12.7,2.3,1.5176
6,"2020/4/10 05:00",10.8888888888889,10.2666666666667,18.9,14.5444444444444,7.34444444444444,2.72222222222222,0.532782222222222
6,"2020/4/10 06:00",7.33333333333333,11.4502923976608,9.87134502923977,10.9181286549708,12.3391812865497,2.27485380116959,1.00498713450292
6,"2020/4/10 07:00",10.0555555555556,9.65555555555556,10.6666666666667,5.37777777777778,13.5111111111111,1.56666666666667,1.36682666666667
6,"2020/4/10 08:00",7.97435897435897,15.2564102564103,10.3076923076923,5.47435897435897,10.7692307692308,2.02564102564103,0.650441025641026
6,"2020/4/10 09:00",11.3333333333333,12.4761904761905,11.6190476190476,8.28571428571429,11.8095238095238,2.28571428571429,1.31062857142857
6,"2020/4/10 10:00",8.66666666666667,9.74358974358974,9.97435897435897,14.9358974358974,17.5641025641026,1.75641025641026,0.605702564102564
6,"2020/4/10 11:00",12.6111111111111,10.1944444444444,8.77777777777778,6.75,9.77777777777778,1.77777777777778,0.949244444444444
6,"2020/4/10 12:00",14.6964285714286,14.5535714285714,7.14285714285714,14.9821428571429,6.57142857142857,1.64285714285714,0.748771428571429
6,"2020/4/10 13:00",9.05454545454545,18.8727272727273,4.89090909090909,15.6545454545455,10.1636363636364,3.25454545454545,1.73198545454545
6,"2020/4/10 14:00",9.63636363636364,10.8106060606061,10.75,9.45454545454546,4.75,1.60606060606061,1.60973333333333
6,"2020/4/10 15:00",15.978021978022,9.49450549450549,10.4175824175824,9.51648351648352,7.2967032967033,1.2967032967033,0.824087912087912
6,"2020/4/10 16:00",6.09340659340659,11.4505494505495,13.9120879120879,12.1813186813187,11.9395604395604,0.862637362637363,1.43378461538462
6,"2020/4/10 17:00",16,12.7,6,8,15.8,4.3,0.52048
6,"2020/4/10 18:00",8.24358974358974,6.19230769230769,8.07692307692308,12.3076923076923,18.1923076923077,1.58974358974359,0.800574358974359
6,"2020/4/10 19:00",5.38888888888889,10.1777777777778,13.0666666666667,12.9,10.8888888888889,1.55555555555556,1.17646222222222
6,"2020/4/10 20:00",11.4727272727273,12.6181818181818,11.2727272727273,6.96363636363636,9.36363636363636,2.05454545454545,0.827229090909091
6,"2020/4/10 21:00",13.8777777777778,8.62222222222222,10.0111111111111,12.1777777777778,9.87777777777778,1.16666666666667,1.37317333333333
6,"2020/4/10 22:00",9.69090909090909,14.5636363636364,13.0909090909091,8.49090909090909,10.8727272727273,1.41818181818182,1.13035636363636
6,"2020/4/10 23:00",18.75,12,10,12.5277777777778,8.86111111111111,1.5,1.3496
7,"2020/4/6 05:00",7,3,1,NA,5,2,3.2
7,"2020/4/6 06:00",NA,NA,NA,NA,NA,NA,NA
7,"2020/4/6 07:00",7,4,9,NA,5,1,4.15
7,"2020/4/6 08:00",NA,NA,NA,NA,NA,NA,NA
7,"2020/4/6 09:00",7,9,4,NA,5,4,5.35
7,"2020/4/6 10:00",NA,NA,NA,NA,NA,NA,NA
7,"2020/4/6 11:00",NA,NA,NA,NA,NA,NA,NA
7,"2020/4/6 12:00",NA,NA,NA,NA,NA,NA,NA
7,"2020/4/6 13:00",7,4,8,NA,5,1,4
7,"2020/4/6 14:00",7,5,5,NA,5,1,3.7
7,"2020/4/6 15:00",NA,NA,NA,NA,NA,NA,NA
7,"2020/4/6 16:00",7,3,3,NA,5,1,3.1
7,"2020/4/6 17:00",NA,NA,NA,NA,NA,NA,NA
7,"2020/4/6 18:00",NA,NA,NA,NA,NA,NA,NA
7,"2020/4/6 19:00",NA,NA,NA,NA,NA,NA,NA
7,"2020/4/6 20:00",NA,NA,NA,NA,NA,NA,NA
7,"2020/4/6 21:00",NA,NA,NA,NA,NA,NA,NA
7,"2020/4/6 22:00",NA,NA,NA,NA,NA,NA,NA
7,"2020/4/6 23:00",NA,NA,NA,NA,NA,NA,NA
7,"2020/4/7 00:00",NA,NA,NA,NA,NA,NA,NA
7,"2020/4/7 01:00",NA,NA,NA,NA,NA,NA,NA
7,"2020/4/7 02:00",NA,NA,NA,NA,NA,NA,NA
7,"2020/4/7 03:00",NA,NA,NA,NA,NA,NA,NA
7,"2020/4/7 04:00",NA,NA,NA,NA,NA,NA,NA
7,"2020/4/7 05:00",NA,NA,NA,NA,NA,NA,NA
7,"2020/4/7 06:00",NA,NA,NA,NA,NA,NA,NA
7,"2020/4/7 07:00",NA,NA,NA,NA,NA,NA,NA
7,"2020/4/7 08:00",NA,NA,NA,NA,NA,NA,NA
7,"2020/4/7 09:00",NA,NA,NA,NA,NA,NA,NA
7,"2020/4/7 10:00",7,0,8,NA,5,0,3
7,"2020/4/7 11:00",NA,NA,NA,NA,NA,NA,NA
7,"2020/4/7 12:00",NA,NA,NA,NA,NA,NA,NA
7,"2020/4/7 13:00",NA,NA,NA,NA,NA,NA,NA
7,"2020/4/7 14:00",NA,NA,NA,NA,NA,NA,NA
7,"2020/4/7 15:00",NA,NA,NA,NA,NA,NA,NA
7,"2020/4/7 16:00",NA,NA,NA,NA,NA,NA,NA
7,"2020/4/7 17:00",NA,NA,NA,NA,NA,NA,NA
7,"2020/4/7 18:00",NA,NA,NA,NA,NA,NA,NA
7,"2020/4/7 19:00",NA,NA,NA,NA,NA,NA,NA
7,"2020/4/7 20:00",NA,NA,NA,NA,NA,NA,NA
7,"2020/4/7 21:00",NA,NA,NA,NA,NA,NA,NA
7,"2020/4/7 22:00",NA,NA,NA,NA,NA,NA,NA
7,"2020/4/7 23:00",NA,NA,NA,NA,NA,NA,NA
7,"2020/4/8 00:00",NA,NA,NA,NA,NA,NA,NA
7,"2020/4/8 01:00",NA,NA,NA,NA,NA,NA,NA
7,"2020/4/8 02:00",NA,NA,NA,NA,NA,NA,NA
7,"2020/4/8 03:00",NA,NA,NA,NA,NA,NA,NA
7,"2020/4/8 04:00",NA,NA,NA,NA,NA,NA,NA
7,"2020/4/8 05:00",NA,NA,NA,NA,NA,NA,NA
7,"2020/4/8 06:00",NA,NA,NA,NA,NA,NA,NA
7,"2020/4/8 07:00",NA,NA,NA,NA,NA,NA,NA
7,"2020/4/8 08:00",0,0.901098901098901,0.532967032967033,NA,0,0.840659340659341,0.150947802197802
7,"2020/4/8 09:00",0.147540983606557,0.616393442622951,0.366666666666667,NA,0.20983606557377,0.598907103825137,0.152612021857924
7,"2020/4/8 10:00",0,0.325311942959002,0.531194295900178,NA,0,0.420677361853832,0.0759647950089127
7,"2020/4/8 11:00",0,0.302536231884058,0.77536231884058,NA,0.375,4.2445652173913,0.690217391304348
7,"2020/4/8 12:00",0,8.56666666666667,1.46666666666667,NA,0,3.9,1.76175
7,"2020/4/8 13:00",0,0.5,0,NA,0,12.5,1.71125
7,"2020/4/8 14:00",NA,NA,NA,NA,NA,NA,NA
7,"2020/4/8 15:00",0,0,0.5,NA,0,2,0.45125
7,"2020/4/8 16:00",0,0.5,0.5,NA,0,2,0.32
7,"2020/4/8 17:00",7,10,10,NA,5,0,4.8
7,"2020/4/8 18:00",NA,NA,NA,NA,NA,NA,NA
7,"2020/4/8 19:00",NA,NA,NA,NA,NA,NA,NA
7,"2020/4/8 20:00",NA,NA,NA,NA,NA,NA,NA
7,"2020/4/8 21:00",NA,NA,NA,NA,NA,NA,NA
7,"2020/4/8 22:00",NA,NA,NA,NA,NA,NA,NA
7,"2020/4/8 23:00",NA,NA,NA,NA,NA,NA,NA
7,"2020/4/9 00:00",NA,NA,NA,NA,NA,NA,NA
7,"2020/4/9 01:00",NA,NA,NA,NA,NA,NA,NA
7,"2020/4/9 02:00",NA,NA,NA,NA,NA,NA,NA
7,"2020/4/9 03:00",NA,NA,NA,NA,NA,NA,NA
7,"2020/4/9 04:00",NA,NA,NA,NA,NA,NA,NA
7,"2020/4/9 05:00",NA,NA,NA,NA,NA,NA,NA
7,"2020/4/9 06:00",NA,NA,NA,NA,NA,NA,NA
7,"2020/4/9 07:00",NA,NA,NA,NA,NA,NA,NA
7,"2020/4/9 08:00",NA,NA,NA,NA,NA,NA,NA
7,"2020/4/9 09:00",NA,NA,NA,NA,NA,NA,NA
7,"2020/4/9 10:00",NA,NA,NA,NA,NA,NA,NA
7,"2020/4/9 11:00",NA,NA,NA,NA,NA,NA,NA
7,"2020/4/9 12:00",NA,NA,NA,NA,NA,NA,NA
7,"2020/4/9 13:00",NA,NA,NA,NA,NA,NA,NA
7,"2020/4/9 14:00",NA,NA,NA,NA,NA,NA,NA
7,"2020/4/9 15:00",0,0.333333333333333,0.333333333333333,NA,0,0.333333333333333,0.135833333333333
7,"2020/4/9 16:00",0,0.666666666666667,0.266666666666667,NA,0,1.06666666666667,0.179666666666667
7,"2020/4/9 17:00",0,0.166666666666667,0.266666666666667,NA,0,0.566666666666667,0.0904166666666668
7,"2020/4/9 18:00",0,0,0,NA,0,0,0
7,"2020/4/9 19:00",NA,NA,NA,NA,NA,NA,NA
7,"2020/4/9 20:00",NA,NA,NA,NA,NA,NA,NA
7,"2020/4/9 21:00",NA,NA,NA,NA,NA,NA,NA
7,"2020/4/9 22:00",NA,NA,NA,NA,NA,NA,NA
7,"2020/4/9 23:00",7,10,0,NA,5,5,5.3
7,"2020/4/10 00:00",NA,NA,NA,NA,NA,NA,NA
7,"2020/4/10 01:00",NA,NA,NA,NA,NA,NA,NA
7,"2020/4/10 02:00",NA,NA,NA,NA,NA,NA,NA
7,"2020/4/10 03:00",NA,NA,NA,NA,NA,NA,NA
7,"2020/4/10 04:00",NA,NA,NA,NA,NA,NA,NA
7,"2020/4/10 05:00",NA,NA,NA,NA,NA,NA,NA
7,"2020/4/10 06:00",NA,NA,NA,NA,NA,NA,NA
7,"2020/4/10 07:00",NA,NA,NA,NA,NA,NA,NA
7,"2020/4/10 08:00",NA,NA,NA,NA,NA,NA,NA
7,"2020/4/10 09:00",NA,NA,NA,NA,NA,NA,NA
7,"2020/4/10 10:00",NA,NA,NA,NA,NA,NA,NA
